Customer ID,Gender,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee,Shipping Status,Order Date
CUST0613,Male,North,42,Mouse,Accessories,30,5,150,9.26,Delivered,21-02-2023
CUST0614,Female,West,42,Monitor,Electronics,300,3,900,14.11,Returned,16-01-2023
CUST0615,Female,West,54,Mouse,Accessories,30,3,90,14.78,Returned,15-06-2023
CUST0616,Female,North,54,Smartphone,Electronics,800,1,800,13.72,In Transit,30-08-2023
CUST0617,Female,East,54,Smartphone,Electronics,800,5,4000,5.41,Returned,08-07-2023
CUST0618,Male,North,29,Laptop,Electronics,1500,5,7500,13.95,Delivered,30-10-2023
CUST0619,Female,South,29,Monitor,Electronics,300,5,1500,18.18,In Transit,06-09-2023
CUST0620,Female,West,29,Keyboard,Accessories,50,4,200,6.75,Delivered,22-12-2023
CUST0621,Female,West,55,Mouse,Accessories,30,5,150,17.36,In Transit,07-05-2023
CUST0622,Female,West,55,Laptop,Electronics,1500,1,1500,19.04,In Transit,20-10-2023
CUST0623,Female,East,55,Smartwatch,Wearables,200,5,1000,18.29,Delivered,10-01-2023
CUST0624,Female,East,55,Mouse,Accessories,30,1,30,5.24,Returned,25-05-2023
CUST0625,Male,South,55,Smartphone,Electronics,800,1,800,18.74,Returned,17-07-2023
CUST0626,Female,East,25,Keyboard,Accessories,50,4,200,7.33,Delivered,24-10-2023
CUST0627,Male,East,25,Laptop,Electronics,1500,5,7500,16.95,Delivered,04-03-2023
CUST0628,Male,North,29,Smartphone,Electronics,800,5,4000,6.06,Delivered,24-02-2023
CUST0629,Male,West,29,Monitor,Electronics,300,4,1200,8.15,Delivered,26-07-2023
CUST0630,Male,West,29,Keyboard,Accessories,50,3,150,12.06,Returned,02-04-2023
CUST0631,Female,South,38,Mouse,Accessories,30,1,30,10.92,Delivered,22-02-2023
CUST0632,Female,East,38,Monitor,Electronics,300,1,300,11.89,In Transit,01-05-2023
CUST0633,Female,West,,Laptop,Electronics,1500,3,4500,9.92,Delivered,06-04-2023
CUST0634,Male,North,38,Keyboard,Accessories,50,5,250,12.92,Returned,19-07-2023
CUST0635,Male,North,28,Keyboard,Accessories,50,4,200,15.31,Delivered,28-06-2023
CUST0636,Female,,41,Laptop,Electronics,1500,4,6000,6.76,,01-08-2023
CUST0637,Female,North,58,Smartwatch,Wearables,200,4,800,9.97,Delivered,12-11-2023
CUST0638,Male,,58,Keyboard,Accessories,50,3,150,6.37,In Transit,03-01-2024
CUST0639,Male,South,58,Mouse,Accessories,30,1,30,11.39,In Transit,15-05-2023
CUST0640,Male,South,64,Keyboard,Accessories,50,4,200,17.18,In Transit,06-11-2023
CUST0641,Female,North,64,Monitor,Electronics,300,3,900,15.97,Delivered,15-10-2023
CUST0642,Female,East,64,Headphones,Accessories,100,4,400,12.48,In Transit,10-06-2023
CUST0643,Male,North,64,Laptop,Electronics,1500,4,6000,9.87,Delivered,19-02-2023
CUST0644,Female,West,61,Mouse,Accessories,62.19121225,1,30,10.41,Returned,28-01-2023
CUST0645,Female,South,61,Mouse,Accessories,30,1,30,19.54,In Transit,16-04-2023
CUST0646,Male,West,48,Keyboard,Accessories,50,3,150,16.84,Returned,08-01-2023
CUST0647,Female,East,48,Smartwatch,Wearables,200,5,1000,10.9,In Transit,04-05-2023
CUST0648,Female,West,48,Keyboard,Accessories,50,3,150,6.42,In Transit,31-10-2023
CUST0649,Female,South,37,Mouse,Accessories,30,3,90,19.41,Returned,27-12-2023
CUST0650,Female,East,37,Headphones,Accessories,100,4,400,11.4,Delivered,22-02-2023
CUST0651,Male,West,37,Laptop,Electronics,1500,2,3000,17.23,Returned,10-01-2023
CUST0652,Female,West,37,Laptop,Electronics,1500,1,1500,12.95,Returned,06-11-2023
CUST0653,Male,East,37,Smartwatch,Wearables,200,5,1000,19.55,Delivered,23-04-2023
CUST0654,Female,East,37,Keyboard,Accessories,50,4,200,12.81,Delivered,05-01-2023
CUST0655,Male,South,37,Smartwatch,Wearables,200,2,400,18.38,Delivered,17-02-2023
CUST0656,Female,West,54,Mouse,Accessories,30,2,60,8.59,Delivered,04-06-2023
CUST0657,Male,North,54,Laptop,Electronics,1500,4,6000,5.05,Delivered,12-07-2023
CUST0658,Male,North,54,Laptop,Electronics,1500,4,6000,6.73,In Transit,28-04-2023
CUST0659,Female,West,54,Mouse,Accessories,30,3,90,14.77,In Transit,09-12-2023
CUST0660,Male,North,54,Smartphone,Electronics,800,5,4000,9.55,Delivered,02-09-2023
CUST0661,Male,South,,Monitor,Electronics,300,3,900,6.39,Returned,30-12-2023
CUST0662,Male,South,56,Monitor,Electronics,300,2,600,17.13,In Transit,01-08-2023
CUST0663,Male,West,,Smartphone,Electronics,800,5,4000,18.49,Delivered,13-12-2023
CUST0664,Male,East,56,Laptop,Electronics,1500,2,3000,19.05,Returned,20-05-2023
CUST0665,Female,West,41,Keyboard,Accessories,50,5,250,7.13,Delivered,17-02-2023
CUST0666,Female,South,41,Smartphone,Electronics,800,4,3200,16.45,In Transit,18-01-2023
CUST0667,Female,North,41,Mouse,Accessories,30,3,90,18.37,Returned,03-01-2024
CUST0668,Male,North,41,Headphones,Accessories,100,1,100,18.38,Returned,05-07-2023
CUST0669,Male,West,,Smartphone,Electronics,800,3,2400,6.95,Returned,22-09-2023
CUST0670,Male,North,41,Monitor,Electronics,300,1,300,9.5,Delivered,11-06-2023
CUST0671,Female,West,,Laptop,Electronics,1500,5,7500,11.03,Returned,11-01-2023
CUST0672,Male,East,68,Laptop,Electronics,1500,3,4500,11.29,Returned,01-06-2023
CUST0673,Female,North,68,Laptop,Electronics,1500,1,1500,5.57,Delivered,06-08-2023
CUST0674,Female,North,68,Smartphone,Electronics,800,4,3200,17.32,Returned,05-08-2023
CUST0675,Female,East,49,Headphones,Accessories,100,2,200,9.8,Returned,01-06-2023
CUST0676,Female,North,49,Mouse,Accessories,30,2,60,8.39,In Transit,03-11-2023
CUST0677,Female,South,49,Laptop,Electronics,1500,3,4500,17.62,Returned,25-12-2023
CUST0678,Male,West,49,Monitor,Electronics,300,2,600,7,In Transit,21-09-2023
CUST0679,Female,West,49,Smartphone,Electronics,800,2,1600,6.85,Delivered,03-01-2024
CUST0680,Male,West,49,Smartphone,Electronics,800,1,800,12.3,Delivered,30-05-2023
CUST0681,Female,North,49,Smartwatch,Wearables,200,3,600,9.26,Delivered,23-10-2023
CUST0682,Female,South,49,Headphones,Accessories,100,1,100,17.21,In Transit,05-01-2023
CUST0683,Male,South,56,Mouse,Accessories,30,3,90,5.07,Delivered,05-01-2023
CUST0684,Male,South,56,Headphones,Accessories,100,4,400,19.94,In Transit,07-06-2023
CUST0685,Male,East,56,Smartphone,Electronics,800,5,4000,12.22,Delivered,06-05-2023
CUST0686,Male,South,56,Smartwatch,Wearables,200,3,600,19.03,In Transit,03-01-2024
CUST0687,Male,South,33,Mouse,Accessories,30,1,30,7.78,In Transit,03-01-2023
CUST0688,Female,East,33,Laptop,Electronics,1500,3,4500,6.92,Returned,26-06-2023
CUST0689,Female,South,33,Keyboard,Accessories,50,5,250,8.43,In Transit,05-10-2023
CUST0690,Female,,33,Smartwatch,Wearables,200,1,200,14.86,Returned,24-09-2023
CUST0691,Female,East,,Laptop,Electronics,1500,5,7500,16.44,In Transit,23-09-2023
CUST0692,Male,North,54,Smartphone,Electronics,800,2,1600,6.45,Delivered,16-03-2023
CUST0693,Male,East,54,Smartwatch,Wearables,200,5,1000,10.03,Returned,17-10-2023
CUST0694,Male,East,54,Laptop,Electronics,1500,2,3000,12.68,Delivered,11-05-2023
CUST0695,Female,South,54,Laptop,Electronics,1500,5,7500,5.02,Returned,28-08-2023
CUST0696,Male,South,54,Smartphone,Electronics,800,1,800,7.77,Returned,23-07-2023
CUST0697,Male,East,54,Monitor,Electronics,300,4,1200,18.4,Delivered,29-04-2023
CUST0698,Male,West,54,Headphones,Accessories,100,5,500,8.64,Delivered,20-10-2023
CUST0699,Male,West,54,Laptop,Electronics,3109.560612,5,7500,19.71,Returned,18-04-2023
CUST0700,Female,South,54,Laptop,Electronics,1500,4,6000,12.84,Delivered,20-02-2023
CUST0701,Female,South,43,Monitor,Electronics,300,2,600,18.27,In Transit,18-05-2023
CUST0702,Male,South,43,Keyboard,Accessories,50,2,100,5.05,Delivered,09-10-2023
CUST0703,Male,South,43,Laptop,Electronics,1500,5,7500,13.04,In Transit,03-05-2023
CUST0704,Female,,43,Keyboard,Accessories,50,4,200,16.25,In Transit,14-08-2023
CUST0705,Male,South,54,Laptop,Electronics,1500,1,1500,5.16,Delivered,14-03-2023
CUST0706,Male,West,54,Headphones,Accessories,100,2,200,6.22,Returned,03-01-2024
CUST0707,Female,West,57,Laptop,Electronics,1500,1,1500,16.28,Returned,01-02-2023
CUST0708,Female,South,57,Smartwatch,Wearables,200,2,400,8.71,,18-05-2023
CUST0709,Female,South,57,Monitor,Electronics,300,1,300,6.55,Delivered,13-04-2023
CUST0710,Male,North,57,Mouse,Accessories,30,4,120,15.44,Delivered,12-06-2023
CUST0711,Male,North,57,Headphones,Accessories,100,4,400,14.49,In Transit,19-09-2023
CUST0712,Male,North,63,Keyboard,Accessories,50,5,250,5.88,Delivered,12-02-2023
CUST0713,Male,South,30,Smartphone,Electronics,800,2,1600,11.44,Returned,09-06-2023
CUST0714,Female,North,30,Monitor,Electronics,300,5,1500,16.68,Returned,06-05-2023
CUST0715,Male,South,30,Monitor,Electronics,300,1,300,11.26,Returned,31-12-2023
CUST0716,Female,South,35,Mouse,Accessories,30,3,90,11.42,Delivered,25-12-2023
CUST0717,Male,North,35,Smartphone,Electronics,800,5,4000,15.61,In Transit,27-01-2023
CUST0718,Male,West,,Keyboard,Accessories,50,1,50,14.62,Returned,28-01-2023
CUST0719,Female,West,35,Monitor,Electronics,300,5,1500,18.94,Returned,06-03-2023
CUST0720,Female,North,,Laptop,Electronics,1500,5,7500,10.18,In Transit,18-11-2023
CUST0721,Female,East,62,Mouse,Accessories,30,2,60,8.36,Delivered,17-07-2023
CUST0722,Female,West,62,Smartphone,Electronics,800,3,2400,16.12,In Transit,01-08-2023
CUST0723,Male,West,62,Keyboard,Accessories,50,2,100,8.68,In Transit,02-07-2023
CUST0724,Female,North,45,Monitor,Electronics,300,4,1200,14.76,Delivered,02-01-2023
CUST0725,Female,South,,Smartwatch,Wearables,200,5,1000,9.18,In Transit,31-10-2023
CUST0726,Female,South,45,Monitor,Electronics,300,2,600,9.09,In Transit,02-10-2023
CUST0727,Female,North,35,Monitor,Electronics,300,5,1500,19.58,Delivered,22-01-2023
CUST0728,Female,East,35,Mouse,Accessories,30,3,90,8.79,Returned,29-07-2023
CUST0729,Male,South,53,Smartphone,Electronics,800,2,1600,16.23,In Transit,19-07-2023
CUST0730,Male,North,53,Smartphone,Electronics,800,4,3200,6.27,Returned,06-04-2023
CUST0731,Female,West,53,Keyboard,Accessories,50,5,250,15.62,Returned,01-09-2023
CUST0732,Male,East,53,Mouse,Accessories,30,2,60,8.58,Returned,27-10-2023
CUST0733,Male,South,53,Monitor,Electronics,300,3,900,12.14,Returned,14-03-2023
CUST0734,Male,South,18,Mouse,Accessories,30,3,90,11.7,,20-10-2023
CUST0735,Male,East,36,Headphones,Accessories,100,2,200,7.71,Returned,03-11-2023
CUST0736,Male,,36,Laptop,Electronics,1500,4,6000,14,Returned,06-06-2023
CUST0737,Female,East,36,Monitor,Electronics,300,4,1200,11.23,In Transit,17-08-2023
CUST0738,Female,East,36,Mouse,Accessories,30,5,150,6.78,In Transit,18-07-2023
CUST0739,Male,East,36,Smartphone,Electronics,800,2,1600,16.62,In Transit,03-08-2023
CUST0740,Male,,48,Mouse,Accessories,62.19121225,2,60,7.4,Returned,20-08-2023
CUST0741,Female,South,48,Headphones,Accessories,207.3040408,1,100,9.55,Delivered,23-01-2023
CUST0742,Female,South,48,Keyboard,Accessories,50,2,100,12.46,In Transit,09-04-2023
CUST0743,Female,South,48,Keyboard,Accessories,50,5,250,14.34,Delivered,28-09-2023
CUST0744,Male,North,67,Headphones,Accessories,100,5,500,13.85,Returned,15-03-2023
CUST0745,Male,South,,Mouse,Accessories,30,1,30,6.7,In Transit,07-05-2023
CUST0746,Male,West,67,Laptop,Electronics,1500,2,3000,13.04,Returned,30-03-2023
CUST0747,Female,North,,Mouse,Accessories,30,4,120,17.23,Returned,09-07-2023
CUST0748,Female,South,33,Mouse,Accessories,30,2,60,15.69,Delivered,21-10-2023
CUST0749,Male,West,33,Monitor,Electronics,300,3,900,7.25,Returned,01-11-2023
CUST0750,Male,North,,Keyboard,Accessories,50,3,150,10.81,In Transit,11-07-2023
CUST0751,Female,,61,Smartphone,Electronics,800,2,1600,6.01,Returned,03-10-2023
CUST0752,Female,East,61,Mouse,Accessories,30,2,60,13.74,Delivered,13-11-2023
CUST0753,Female,,20,Mouse,Accessories,62.19121225,2,60,15.12,In Transit,26-05-2023
CUST0754,Female,East,20,Laptop,Electronics,1500,5,7500,9.26,Returned,01-02-2023
CUST0755,Female,East,57,Smartphone,Electronics,800,1,800,19.34,Delivered,20-11-2023
CUST0756,Male,South,57,Smartwatch,Wearables,200,4,800,13.93,Delivered,13-12-2023
CUST0757,Female,North,,Smartwatch,Wearables,200,1,200,17.3,Delivered,19-02-2023
CUST0758,Male,West,65,Monitor,Electronics,300,4,1200,10.09,Returned,31-01-2023
CUST0759,Male,South,65,Keyboard,Accessories,50,3,150,12.69,Delivered,18-11-2023
CUST0760,Female,East,,Mouse,Accessories,30,3,90,15.46,In Transit,04-05-2023
CUST0761,Female,West,,Smartphone,Electronics,800,4,3200,17.91,In Transit,14-06-2023
CUST0762,Male,North,43,Smartphone,Electronics,800,4,3200,10.65,Returned,25-02-2023
CUST0763,Male,West,43,Headphones,Accessories,100,2,200,15.85,Returned,08-10-2023
CUST0764,Female,West,54,Keyboard,Accessories,50,4,200,9.22,Returned,05-10-2023
CUST0765,Male,West,54,Smartphone,Electronics,800,3,2400,18.76,In Transit,07-12-2023
CUST0766,Female,East,54,Mouse,Accessories,30,5,150,14.71,In Transit,04-12-2023
CUST0767,Male,South,54,Smartwatch,Wearables,200,3,600,16.36,In Transit,10-08-2023
CUST0768,Male,North,25,Smartphone,Electronics,800,4,3200,18.2,In Transit,24-01-2023
CUST0769,Male,South,25,Mouse,Accessories,30,4,120,18.6,Returned,29-06-2023
CUST0770,Male,North,25,Smartphone,Electronics,800,1,800,5.64,In Transit,23-09-2023
CUST0771,Male,West,25,Keyboard,Accessories,50,1,50,18.71,In Transit,07-12-2023
CUST0772,Female,West,25,Smartphone,Electronics,800,1,800,7.25,In Transit,09-03-2023
CUST0773,Female,East,25,Smartwatch,Wearables,200,2,400,6.46,In Transit,19-10-2023
CUST0774,Male,West,45,Monitor,Electronics,300,1,300,16.7,Delivered,16-09-2023
CUST0775,Female,North,,Headphones,Accessories,100,4,400,11.95,Delivered,04-09-2023
CUST0776,Male,North,45,Mouse,Accessories,30,3,90,10.06,Delivered,18-02-2023
CUST0777,Female,North,,Monitor,Electronics,300,1,300,5.83,Delivered,07-02-2023
CUST0778,Male,South,,Laptop,Electronics,1500,4,6000,15.12,In Transit,10-11-2023
CUST0779,Male,South,,Keyboard,Accessories,50,2,100,13.53,In Transit,13-07-2023
CUST0780,Female,North,,Laptop,Electronics,1500,5,7500,5.11,Returned,30-11-2023
CUST0781,Female,,44,Laptop,Electronics,1500,5,7500,18.3,Returned,07-11-2023
CUST0782,Male,East,44,Mouse,Accessories,30,3,90,14.91,In Transit,20-10-2023
CUST0783,Male,West,44,Headphones,Accessories,100,1,100,6.43,Returned,28-07-2023
CUST0784,Female,,44,Laptop,Electronics,1500,1,1500,12.37,In Transit,10-02-2023
CUST0785,Male,West,24,Smartwatch,Wearables,200,3,600,19.39,In Transit,11-03-2023
CUST0786,Female,South,44,Smartwatch,Wearables,200,1,200,7.67,Returned,08-07-2023
CUST0787,Male,South,44,Laptop,Electronics,1500,5,7500,18.67,Returned,12-09-2023
CUST0788,Male,East,19,Headphones,Accessories,100,5,500,19.53,In Transit,08-04-2023
CUST0789,Male,West,19,Monitor,Electronics,300,1,300,7.48,In Transit,06-03-2023
CUST0790,Male,East,18,Keyboard,Accessories,50,2,100,11.25,Returned,24-03-2023
CUST0791,Male,West,18,Laptop,Electronics,1500,2,3000,18.07,Returned,23-01-2023
CUST0792,Male,West,18,Laptop,Electronics,1500,3,4500,19.41,Delivered,19-08-2023
CUST0793,Male,South,65,Smartwatch,Wearables,200,3,600,6.94,In Transit,03-01-2024
CUST0794,Male,West,26,Keyboard,Accessories,50,4,200,10.23,Delivered,24-01-2023
CUST0795,Female,West,,Mouse,Accessories,30,2,60,14.07,,15-11-2023
CUST0796,Female,North,26,Smartwatch,Wearables,200,4,800,14.25,Delivered,03-01-2023
CUST0797,Male,East,26,Monitor,Electronics,621.9121225,2,600,7.02,In Transit,03-01-2024
CUST0798,Male,West,26,Mouse,Accessories,30,2,60,16.34,Returned,02-11-2023
CUST0799,Male,North,35,Smartwatch,Wearables,200,1,200,7.32,Delivered,18-11-2023
CUST0800,Female,South,35,Smartphone,Electronics,800,4,3200,7.74,Delivered,26-05-2023
CUST0801,Female,East,35,Mouse,Accessories,30,5,150,13.08,Delivered,16-08-2023
CUST0802,Male,,35,Headphones,Accessories,100,4,400,11.97,In Transit,15-03-2023
CUST0803,Male,East,39,Keyboard,Accessories,50,4,200,13.51,Delivered,21-12-2023
CUST0804,Female,,39,Headphones,Accessories,100,1,100,7.09,Delivered,26-06-2023
CUST0805,Male,West,39,Keyboard,Accessories,50,1,50,6.14,Delivered,29-05-2023
CUST0806,Male,West,39,Smartphone,Electronics,800,3,2400,9.92,In Transit,26-07-2023
CUST0807,Male,West,39,Mouse,Accessories,30,5,150,5.6,Returned,10-10-2023
CUST0808,Female,East,27,Keyboard,Accessories,50,1,50,11.72,In Transit,10-07-2023
CUST0809,Female,,27,Keyboard,Accessories,50,2,100,19.92,Delivered,02-06-2023
CUST0810,Female,West,27,Smartphone,Electronics,800,4,3200,13.94,In Transit,03-02-2023
CUST0811,Male,North,58,Smartphone,Electronics,800,4,3200,18.11,,30-12-2023
CUST0812,Male,South,58,Smartwatch,Wearables,200,5,1000,10.84,In Transit,22-10-2023
CUST0813,Female,North,58,Smartwatch,Wearables,200,3,600,14.74,Returned,29-09-2023
CUST0814,Female,West,58,Headphones,Accessories,100,5,500,19.98,Returned,13-08-2023
CUST0815,Male,West,58,Monitor,Electronics,300,4,1200,14.16,,14-05-2023
CUST0816,Female,West,24,Headphones,Accessories,100,3,300,8.49,In Transit,21-02-2023
CUST0817,Male,North,63,Mouse,Accessories,30,1,30,13.28,Returned,11-09-2023
CUST0818,Male,West,63,Mouse,Accessories,30,3,90,13.95,Returned,15-05-2023
CUST0819,Male,West,63,Smartphone,Electronics,800,2,1600,19.63,Delivered,27-12-2023
CUST0820,Female,South,64,Monitor,Electronics,300,3,900,15.77,Delivered,29-09-2023
CUST0821,Male,East,44,Headphones,Accessories,100,2,200,8.15,In Transit,09-05-2023
CUST0822,Male,South,44,Smartphone,Electronics,800,1,800,7.11,In Transit,19-01-2023
CUST0823,Male,South,44,Keyboard,Accessories,50,2,100,10.09,Delivered,01-08-2023
CUST0824,Male,South,44,Laptop,Electronics,1500,3,4500,18.21,In Transit,01-05-2023
CUST0825,Male,East,67,Monitor,Electronics,300,1,300,8.65,Returned,27-08-2023
CUST0826,Female,South,67,Laptop,Electronics,1500,1,1500,13.92,Delivered,26-07-2023
CUST0827,Male,South,33,Monitor,Electronics,300,5,1500,15.98,In Transit,16-01-2023
CUST0828,Female,West,64,Smartwatch,Wearables,200,2,400,15.94,Delivered,28-11-2023
CUST0829,Female,North,64,Smartphone,Electronics,800,2,1600,17.54,Returned,05-08-2023
CUST0830,Female,North,64,Laptop,Electronics,1500,1,1500,18.19,In Transit,22-05-2023
CUST0831,Male,North,42,Mouse,Accessories,30,2,60,18.98,In Transit,02-02-2023
CUST0832,Female,East,42,Smartphone,Electronics,800,3,2400,10.65,In Transit,18-11-2023
CUST0833,Male,East,42,Laptop,Electronics,1500,2,3000,12.17,,09-01-2023
CUST0834,Male,West,55,Headphones,Accessories,100,5,500,7.98,Returned,16-05-2023
CUST0835,Male,South,55,Smartwatch,Wearables,200,3,600,8.26,,30-08-2023
CUST0836,Female,East,55,Smartwatch,Wearables,200,5,1000,13.29,Delivered,16-10-2023
CUST0837,Female,West,51,Laptop,Electronics,1500,1,1500,12.36,Returned,28-02-2023
CUST0838,Male,West,51,Smartphone,Electronics,800,5,4000,16.14,Returned,12-06-2023
CUST0839,Female,East,51,Headphones,Accessories,100,4,400,17.18,In Transit,25-09-2023
CUST0840,Female,East,51,Keyboard,Accessories,50,3,150,14.99,In Transit,18-04-2023
CUST0841,Male,North,51,Monitor,Electronics,300,5,1500,14.23,In Transit,03-08-2023
CUST0842,Female,East,51,Headphones,Accessories,100,2,200,5.79,Delivered,13-06-2023
CUST0843,Female,West,,Mouse,Accessories,30,2,60,7.56,Delivered,25-12-2023
CUST0844,Male,West,,Smartphone,Electronics,800,3,2400,10.5,Delivered,18-02-2023
CUST0845,Male,South,39,Laptop,Electronics,1500,2,3000,11.24,Returned,16-11-2023
CUST0846,Female,West,39,Monitor,Electronics,300,1,300,13.28,Delivered,20-02-2023
CUST0847,Male,East,69,Monitor,Electronics,300,4,1200,8.25,Returned,15-08-2023
CUST0848,Female,West,69,Mouse,Accessories,30,5,150,9.07,Delivered,19-02-2023
CUST0849,Male,South,69,Smartphone,Electronics,800,3,2400,5.26,,07-10-2023
CUST0850,Male,East,,Laptop,Electronics,1500,3,4500,9.83,In Transit,26-09-2023
CUST0851,Female,,54,Mouse,Accessories,30,2,60,19.03,In Transit,11-01-2023
CUST0852,Female,South,39,Monitor,Electronics,300,4,1200,9.55,In Transit,16-05-2023
CUST0853,Female,North,39,Laptop,Electronics,1500,3,4500,15.91,Returned,03-02-2023
CUST0854,Female,West,39,Monitor,Electronics,300,1,300,9.04,Delivered,23-07-2023
CUST0855,Male,West,59,Laptop,Electronics,1500,2,3000,7.5,Delivered,22-08-2023
CUST0856,Male,West,59,Mouse,Accessories,30,2,60,18.17,In Transit,17-11-2023
CUST0857,Male,East,59,Monitor,Electronics,300,3,900,19.36,Delivered,01-05-2023
CUST0858,Male,East,32,Monitor,Electronics,300,2,600,12.92,Returned,14-07-2023
CUST0859,Male,West,32,Monitor,Electronics,300,3,900,8.48,Delivered,22-05-2023
CUST0860,Male,West,48,Laptop,Electronics,1500,5,7500,15.95,Returned,01-10-2023
CUST0861,Male,North,,Mouse,Accessories,30,3,90,11.71,Delivered,09-11-2023
CUST0862,Male,East,27,Smartwatch,Wearables,200,1,200,18.38,In Transit,23-10-2023
CUST0863,Male,West,27,Mouse,Accessories,30,4,120,16.05,Returned,07-05-2023
CUST0864,Female,West,40,Smartwatch,Wearables,200,1,200,8.82,Returned,08-04-2023
CUST0865,Male,North,,Smartphone,Electronics,800,2,1600,7.17,,09-01-2023
CUST0866,Female,West,40,Monitor,Electronics,300,1,300,11.65,Delivered,22-07-2023
CUST0867,Female,South,,Headphones,Accessories,100,3,300,19.01,In Transit,13-09-2023
CUST0868,Male,East,59,Smartphone,Electronics,1658.432327,2,1600,11.59,In Transit,01-02-2023
CUST0869,Female,West,59,Keyboard,Accessories,103.6520204,4,200,10.49,Delivered,21-08-2023
CUST0870,Female,West,59,Monitor,Electronics,300,3,900,19.8,In Transit,26-12-2023
CUST0871,Male,West,59,Keyboard,Accessories,50,2,100,15.51,Returned,16-07-2023
CUST0872,Female,South,,Mouse,Accessories,30,5,150,14.88,Delivered,07-12-2023
CUST0873,Female,East,,Smartphone,Electronics,800,4,3200,17.44,Delivered,03-03-2023
CUST0874,Female,North,38,Keyboard,Accessories,50,4,200,7.52,In Transit,29-05-2023
CUST0875,Male,West,38,Headphones,Accessories,100,3,300,8.2,Returned,30-11-2023
CUST0876,Male,North,,Mouse,Accessories,30,5,150,16.86,Returned,08-11-2023
CUST0877,Female,North,29,Monitor,Electronics,300,4,1200,5.79,In Transit,04-09-2023
CUST0878,Male,North,29,Laptop,Electronics,1500,2,3000,16.23,Delivered,26-01-2023
CUST0879,Male,North,29,Laptop,Electronics,1500,3,4500,14.23,Returned,01-06-2023
CUST0880,Male,North,,Monitor,Electronics,300,5,1500,13.31,Returned,08-12-2023
CUST0881,Male,North,21,Monitor,Electronics,300,2,600,5.69,Returned,03-08-2023
CUST0882,Male,North,21,Keyboard,Accessories,50,3,150,15.03,In Transit,20-05-2023
CUST0883,Female,South,21,Mouse,Accessories,30,3,90,10.49,Delivered,11-08-2023
CUST0884,Male,East,21,Monitor,Electronics,300,4,1200,10.03,In Transit,16-05-2023
CUST0885,Female,East,64,Laptop,Electronics,1500,5,7500,6.53,Returned,03-12-2023
CUST0886,Male,North,64,Monitor,Electronics,621.9121225,5,1500,6.93,Delivered,23-04-2023
CUST0887,Male,North,64,Headphones,Accessories,100,3,300,11.64,Returned,24-11-2023
CUST0888,Male,East,64,Monitor,Electronics,300,4,1200,13.49,Returned,09-09-2023
CUST0889,Female,West,64,Laptop,Electronics,1500,1,1500,18.88,Returned,14-07-2023
CUST0890,Female,East,,Headphones,Accessories,100,3,300,13.33,Delivered,10-02-2023
CUST0891,Male,East,64,Keyboard,Accessories,50,1,50,18.23,Delivered,24-05-2023
CUST0892,Male,,64,Smartwatch,Wearables,200,5,1000,19,Returned,20-08-2023
CUST0893,Female,South,46,Headphones,Accessories,100,2,200,19.54,Returned,20-06-2023
CUST0894,Male,West,,Smartwatch,Wearables,200,2,400,8.05,In Transit,10-04-2023
CUST0895,Male,East,46,Monitor,Electronics,300,4,1200,19.38,In Transit,20-11-2023
CUST0896,Female,North,46,Mouse,Accessories,30,4,120,18.31,In Transit,07-11-2023
CUST0897,Male,South,46,Keyboard,Accessories,50,5,250,19.63,In Transit,22-05-2023
CUST0898,Female,West,52,Laptop,Electronics,1500,5,7500,9.45,,13-05-2023
CUST0899,Male,South,52,Keyboard,Accessories,50,2,100,13.78,Delivered,04-09-2023
CUST0900,Male,North,52,Mouse,Accessories,30,3,90,11.88,Returned,18-05-2023
CUST0901,Female,North,52,Smartwatch,Wearables,200,3,600,15.36,In Transit,17-09-2023
CUST0902,Male,South,52,Mouse,Accessories,30,3,90,8.66,In Transit,30-03-2023
CUST0903,Female,South,52,Smartphone,Electronics,800,1,800,10.65,Delivered,29-05-2023
CUST0904,Female,South,,Laptop,Electronics,1500,2,3000,9.01,In Transit,07-06-2023
CUST0905,Male,South,55,Monitor,Electronics,300,3,900,7.31,In Transit,15-01-2023
CUST0906,Male,South,55,Headphones,Accessories,100,4,400,18.99,In Transit,16-10-2023
CUST0907,Female,South,55,Mouse,Accessories,30,3,90,11.24,Returned,09-09-2023
CUST0908,Female,West,51,Keyboard,Accessories,50,3,150,19.79,Delivered,03-01-2024
CUST0909,Female,East,51,Laptop,Electronics,1500,5,7500,12.33,In Transit,07-01-2023
CUST0910,Male,South,51,Keyboard,Accessories,50,5,250,15.38,Returned,07-08-2023
CUST0911,Male,West,51,Monitor,Electronics,300,4,1200,6.26,Returned,28-12-2023
CUST0912,Male,West,66,Mouse,Accessories,30,1,30,11.36,In Transit,29-06-2023
CUST0913,Female,West,66,Monitor,Electronics,300,1,300,18.63,Delivered,01-11-2023
CUST0914,Female,South,66,Laptop,Electronics,1500,3,4500,14.73,Delivered,01-12-2023
CUST0915,Male,South,66,Keyboard,Accessories,50,2,100,8.51,In Transit,10-03-2023
CUST0916,Male,West,66,Smartphone,Electronics,800,3,2400,15.27,In Transit,05-05-2023
CUST0917,Male,South,66,Monitor,Electronics,300,5,1500,8.06,Delivered,11-06-2023
CUST0918,Female,North,66,Headphones,Accessories,100,4,400,7.41,Delivered,09-01-2023
